238.126666908446;296.819714636312;144.396233766632
238.126666908446;296.819714636312;144.396233766632
238.126666908446;296.819714636312;144.396233766632
238.126666908446;296.819714636312;144.396233766632
238.118566043832;296.81639696828;144.371708367203
238.074126114999;296.798196820734;144.237166308145
237.977812643886;296.758752126941;143.94557689613
237.881401753241;296.719267535473;143.653692546097
237.836845160595;296.701019608853;143.518797286888
237.82871078816;296.697688217863;143.4941704424
237.82871078816;296.697688217863;143.4941704424
237.82871078816;296.697688217863;143.4941704424
237.82871078816;296.697688217863;143.4941704424
237.82871078816;296.697688217863;143.4941704424
237.82871078816;296.697688217863;143.4941704424
237.82871078816;296.697688217863;143.4941704424
237.836845160595;296.701019608853;143.518797286888
237.873300888627;296.715949867441;143.629167146668
237.941507087487;296.743883370384;143.83566168156
238.014268371919;296.773682385529;144.05594675591
238.082260487433;296.801528211723;144.261793152633
238.118566043832;296.81639696828;144.371708367203
238.126666908446;296.819714636312;144.396233766632
238.126666908446;296.819714636312;144.396233766632
238.126666908446;296.819714636312;144.396233766632
238.126666908446;296.819714636312;144.396233766632
238.126666908446;296.819714636312;144.396233766632
238.079343212648;296.838444413694;144.370723897654
237.867253122422;296.922385452277;144.25639659667
237.517575679362;297.060780828074;144.067902743716
237.305485589136;297.144721866657;143.953575442731
237.210830057093;297.182184643248;143.902551316662
236.998703483917;297.266140121058;143.78820434952
236.64896589064;297.404559303114;143.599678072552
236.445008674456;297.491831549787;143.509974410711
236.434289356153;297.525429275762;143.594903785646
236.502788986426;297.553240208875;143.801536609204
236.57586359969;297.58290859064;144.021970115326
236.644148788815;297.610632460387;144.227956065611
236.680610884137;297.625436115386;144.337945939706
236.688746677306;297.628739257297;144.362487997928
236.688746677306;297.628739257297;144.362487997928
236.688746677306;297.628739257297;144.362487997928
236.688746677306;297.628739257297;144.362487997928
236.688746677306;297.628739257297;144.362487997928
236.688746677306;297.628739257297;144.362487997928
236.688746677306;297.628739257297;144.362487997928
236.688746677306;297.628739257297;144.362487997928
236.688746677306;297.632028856063;144.362487997928
236.688746677306;297.677369262889;144.361802801812
236.679424817099;297.857562821809;144.357981467168
236.637647138097;298.182460822604;144.349555012807
236.568767390085;298.464753497839;144.340938699864
236.526989711083;298.594069646818;144.336890001925
236.517667850876;298.636981560291;144.336139503225
236.517667850876;298.651631479021;144.336139503225
236.517667850876;298.654900317734;144.336139503225
236.517667850876;298.673667732052;144.311048629484
236.517667850876;298.757777447681;144.198599134876
236.539313047678;298.908273485185;144.013155119828
236.636320089612;299.045368239978;143.900498833779
236.796257663055;299.151493215395;143.875067018591
236.893264704989;299.20447825456;143.87486022715
236.914909901791;299.216300814834;143.874814085742
236.914909901791;299.216300814834;143.874814085742
236.88941156455;299.235071499594;143.849720099047
236.775135945224;299.319195872324;143.737256653143
236.58672730092;299.469715497114;143.551790536921
236.519597120652;299.606822317744;143.439124335888
236.705389982349;299.712946291328;143.413696062497
237.053750276351;299.765928739227;143.413493307366
237.265041475289;299.777750721312;143.413448066582
237.312186914346;299.777750721312;143.413448066582
237.333835921428;299.808346080764;143.388306626478
237.430860039848;299.945464968823;143.275630509151
237.590825767658;300.171535796181;143.089858997814
237.687849886078;300.30865468424;142.977182880487
237.717533801938;300.34246533739;142.976370858902
237.753543764796;300.356875284014;143.085407747967
237.812914156517;300.380633269522;143.265179186259
237.848924119375;300.395043216146;143.374216075324
237.864961184598;300.401460697186;143.398545493843
237.922449562062;300.446383270773;143.397622038505
238.078495369179;300.607055767655;143.393483398808
238.274148365102;300.847300510941;143.386659935509
238.379067945789;300.987514053259;143.382521295813
238.400693146181;301.048659502577;143.356441903062
238.400693146181;301.18568303951;143.243700813303
238.396902376088;301.430392056016;143.032930708091
238.379913323195;301.65165071637;142.808633778332
238.351903110321;301.851685029406;142.574392138858
238.334914057428;302.072970157855;142.350071553092
238.331123287335;302.317722812873;142.13926244572
238.331123287335;302.4547728179;142.026497699955
238.331123287335;302.48535280747;142.001336484173
238.331123287335;302.48535280747;142.001336484173
238.262440921564;302.47357110565;142.001602398621
237.954627913563;302.420769181371;142.002794144495
237.425503793912;302.303133067694;142.02992102164
236.999144243116;302.082701300255;142.169040902236
236.652128182961;301.67734394084;142.493146267349
236.276897037045;301.146751174016;142.929725275271
235.901691563897;300.616194709574;143.366274413095
235.572018016971;300.158284714861;143.715896123597
235.201561290621;299.671477513166;143.994740889625
234.681669012891;298.99740566633;144.348654583758
234.151384757889;298.284658035011;144.81320090643
233.601847510982;297.518783613954;145.388495294385
232.946483012071;296.530472529906;146.088186741048
232.30081684361;295.299610236986;146.941243819827
231.677285868146;293.856534035431;148.076104761502
230.866576030209;292.262365730973;149.384378262705
230.017116954382;290.625636957051;150.631902656011
229.239588287656;288.989156430752;151.721727315814
228.270986125443;287.34498606061;152.761002280428
227.222289979224;285.7839614604;153.758953216272
226.412347007299;284.36437285686;154.611518361814
225.844983277559;283.030832752522;155.449613796718
225.228976849562;281.832150896965;156.296999416454
224.544762979371;280.834950906547;156.943058900546
223.948098585691;280.092345805825;157.218866703932
223.545237925556;279.623555305175;157.26982018313
223.357464659081;279.435256904262;157.270093254869
223.230072194882;279.400898953751;157.27012203401
223.087565755791;279.450095254874;157.219453434533
223.073247163853;279.701165861296;156.967334593547
223.238906755622;280.262950339959;156.431252046856
223.592834861745;280.995624985689;155.796817980328
224.271709824813;281.748826604196;155.216152304203
225.247318016945;282.458860764578;154.718694252069
226.41422041284;283.259156292917;154.166904170758
227.867761331048;284.123801674176;153.6061589717
229.63105051752;285.042089094801;153.049038056947
231.770216759675;285.952118122296;152.535199336938
234.428583421157;286.63411951365;152.17827118283
237.619282936765;287.103891592098;151.83625618492
241.232990038006;287.532596492599;151.392676833958
245.421938879595;287.982089026033;150.912414337319
250.29318613207;288.241019638635;150.405263986185
255.493994853555;288.310200788083;149.775361573847
260.685775141567;288.33406732093;149.113213745164
265.907014956123;288.38417275517;148.402883979044
271.085268099423;288.47808339991;147.470573761265
275.647650717953;288.622564813947;146.309989155809
279.291421415507;288.758274209756;145.183105670181
282.427912860361;288.844628619741;144.326924074027
284.976643968864;288.82505400471;143.735456012637
287.089615350849;288.577555355867;143.543884284358
