286.770648358554;140.566373422755;258.154856879222.
288.290802025904;141.258208730309;258.213396305784.
290.591561293197;142.067701788894;258.224534954369.
293.00162405044;142.817892397997;258.178048959829.
295.128796159605;143.655402488735;258.12245239845.
297.188810624226;144.489214963808;258.076267742872.
299.32195950293;145.257685181253;258.052571675177.
301.43172496671;146.139272244895;258.063147711423.
303.564797931734;147.038248091879;258.134242285169.
305.673838092476;147.738716126944;258.251455527337.
307.714321944986;148.509263076512;258.322548414757.
309.915845903522;149.587715488723;258.338411312291.
312.2183509981;150.854894165258;258.341430757528.
314.168599235663;151.836761381308;258.380604353573.
315.879901792619;152.371206594647;258.525175239252.
317.320713651759;152.76772002692;258.810908060271.
318.563842490465;153.133318662091;259.206402217433.
319.744037715358;153.32819198573;259.656987068018.
320.591528885626;153.408545402148;259.994638607047.
321.244426051394;153.553479643691;260.220893571493.
321.793870424885;153.871745699038;260.327904088951.
322.186828585343;154.258329046682;260.329181902842.
322.44806106332;154.603637413835;260.190784612366.
322.698328000373;155.020528565619;259.834882480571.
322.898239776356;155.543751780362;259.295853170252.
323.012724057388;156.200051116239;258.56104890014.
323.109603268475;157.089781703859;257.484808914496.
323.227042401852;158.203162191165;256.262098199838.
323.403564507526;159.345313742513;255.269933154332.
323.709452375249;160.389326674248;254.45735732854.
324.093633518517;161.303009256733;253.740758401572.
324.503411449896;162.040596606763;253.095490061138.
324.969840651162;162.734319752528;252.380623428618.
325.504145042703;163.487622452077;251.640215352636.
325.976696134091;164.14524656082;251.126305112161.
326.361386710147;164.590053581654;250.848859136374.
326.863000477635;164.898974171943;250.646571988409.
327.7349347727;165.466613086716;250.37765401798.
328.958205439841;166.750718446799;249.767306824137.
330.623029133335;168.83799776305;248.660141295715.
332.69822927196;171.218379937172;247.141014633783.
334.887570884018;173.221285164183;245.129057107726.
336.868657040118;174.728548145564;242.672425315925.
338.61706811845;176.145941354542;240.889201769201.
340.020439320085;177.545128115092;239.872232867661.
341.163802106124;178.647246818634;239.249899944955.
342.282456260038;179.553933463735;238.724575011978.
343.49882738697;180.840911168697;237.938025879238.
345.001026105214;182.813133541976;236.627048770622.
346.944620083809;185.468346586377;234.839568701317.
349.451569197286;188.886253056273;232.589866422425.
352.294259985951;192.764514336383;230.008136717274.
355.128860296099;196.472110460192;227.556015447864.
358.102036059349;199.785968954729;225.798400577907.
361.245150452608;202.644074500771;225.099136851622.
364.164570094513;205.009398553437;225.130837328698.
366.804093235393;207.020511641816;225.414963420716.
368.801317540432;208.800778791974;225.601115446804.
370.295265707484;210.185449448333;225.633721846161.
371.783252930974;211.223457515685;225.526718940804.
373.236843006809;212.228776927281;225.092337109335.
374.55065889337;213.587023954267;224.089460489376.
375.994687729841;215.490547047413;222.661892907942.
377.705161188988;217.833306903882;221.00257462671.
379.859796114372;220.787805909117;218.869386021475.
382.663688839132;224.640709461817;215.990409227577.
385.862810997494;229.040048750668;212.663265560175.
389.215111396095;233.478423046032;209.408237929667.
392.774103171686;237.52757620975;206.735632369203.
396.514362589775;240.961552144725;204.827855954176.
400.068985966314;244.097982037504;203.095673847443.
403.231703270278;247.198422948458;201.194856048256.
405.986423860263;250.061376590164;199.429382557192.
408.43380612503;252.257166151668;198.301440756408.
410.560172310544;253.722189790268;197.802974944865.
412.28859881281;254.644640484673;197.569446901839.
413.60230729773;255.374492339937;197.28785025832.
414.596455903647;256.281549470702;196.82511489555.
415.480802161389;257.31067284496;196.349150971774.
416.440084921977;258.128975282009;196.116729816884.
417.467701756683;258.555583503156;196.07651564042.
