486.290940505655;346.374682099883;132.126306297485.
486.26414906754;346.681701343583;132.059638453488.
486.152080507523;347.135785429328;131.780766925795.
485.964903835712;347.603467326731;131.314996290312.
485.851375445475;347.83824086076;131.032492119498.
485.826043837581;347.886710129267;130.969456918622.
485.826043837581;347.886710129267;130.969456918622.
485.778166339302;347.90429116156;130.929082239211.
485.515686870319;348.000675897321;130.707735577564.
484.947211241805;348.209425074744;130.228345006229.
484.378648654082;348.418206184343;129.748881102947.
484.115060064321;348.513882724988;129.519215108666.
484.062648631956;348.52812945009;129.441924117095.
484.05522275156;348.522613998675;129.381100993372.
484.050718727425;348.519268708289;129.344209904015.
484.049713743799;348.51852227311;129.335978389338.
484.049713743799;348.51852227311;129.335978389338.
484.049713743799;348.51852227311;129.335978389338.
484.145124897054;348.483402143033;129.413569148574.
484.572728019786;348.325655613985;129.761306806202.
485.277726383651;348.06458677693;130.334629278955.
485.705329506383;347.904610301607;130.682366936582.
485.801202237471;347.867925945814;130.763779357961.
485.851161685895;347.850382572326;130.821574377216.
486.069203985754;347.773322852821;131.032072023207.
486.450483219325;347.628740594273;131.390335850272.
486.779154917922;347.473106737255;131.758560392578.
487.035984079232;347.325719964073;132.099532119609.
487.246721789723;347.244252565602;132.281675829751.
487.432253113427;347.221950124833;132.315298741335.
487.529412378512;347.219056863876;132.283842466554.
487.55109154089;347.218411290095;132.231979837226.
487.528565391497;347.187505943562;132.223106240072.
487.427610193964;347.048997789788;132.317295935942.
487.261163212404;346.820636450495;132.484160607792.
487.15978174602;346.682128296721;132.585369147292.
487.1128149884;346.650894031529;132.604395214292.
486.983289791105;346.635633949505;132.566147253915.
486.701058111456;346.571419116124;132.439888226563.
486.436930569524;346.450956583139;132.300381193312.
486.412462338797;346.311768358371;132.381805514152.
486.571562545347;346.169960013946;132.664444602588.
486.683468853988;346.090748530516;132.849404565959.
486.708438526557;346.072126665472;132.890674712206.
486.685904214364;346.04087936737;132.913208515861.
486.584912433698;345.902337448321;133.014198017412.
486.418405136749;345.673920439502;133.180701556737.
486.317413356084;345.535378520453;133.281691058288.
486.29487904389;345.504465639869;133.307845597493.
486.29487904389;345.504465639869;133.324072608438.
486.272785999061;345.473895625005;133.369739306092.
486.173771841519;345.336890323511;133.470727962603.
486.01052509388;345.111006768738;133.614097026139.
485.933603981167;345.004571482108;133.676325056605.
486.01052509388;345.111006768738;133.594249279644.
486.173771841519;345.336890323511;133.427747133554.
486.272785999061;345.473895625005;133.326758477043.
486.295315790662;345.504804140125;133.304224861943.
486.297273153899;345.506321193025;133.304224861943.
486.323030297987;345.539731188255;133.2888683136.
486.425960105607;345.679771862638;133.220045038734.
486.593302815955;345.908830163514;133.106574641544.
486.696204837071;346.048846005432;133.037751366678.
486.72191616896;346.082215058847;133.022394818336.
486.723845745693;346.08370727928;133.022394818336.
486.724276292458;346.084040238665;133.022394818336.
486.724276292458;346.084040238665;133.022394818336.
486.724276292458;346.084040238665;133.022394818336.
486.724276292458;346.084040238665;133.022394818336.
486.724276292458;346.084040238665;133.022394818336.
486.724276292458;346.084040238665;133.022394818336.
486.724276292458;346.084040238665;133.022394818336.
486.724276292458;346.084040238665;133.022394818336.
486.676358734708;346.101525365272;132.981447709419.
486.461607139859;346.179888266083;132.797935498924.
486.155459175265;346.291601720875;132.536322122965.
486.107992027339;346.309086847482;132.499100659419.
486.201406993874;346.2757362935;132.593899009024.
486.065421169843;346.326917191976;132.502379737296.
485.900605729534;346.389342125407;132.376511819858.
485.853138581609;346.409378086344;132.339290356312.
485.82821365621;346.428435255837;132.298477634333.
485.716507890473;346.50725489535;132.115567704309.
485.532336218443;346.667911429477;131.795224391492.
485.420630452706;346.886546580447;131.528167071659.
485.395705527308;347.135142566497;131.348618758229.
485.418236936698;347.306220448636;131.24182581397.
485.5192157079;347.476055600393;131.121559659537.
485.685701555871;347.704504176822;130.954230387315.
485.786680327073;347.843065242593;130.852740053445.
485.809211736463;347.873982395389;130.830094498995.
485.809211736463;347.873982395389;130.830094498995.
485.809211736463;347.873982395389;130.830094498995.
485.809211736463;347.873982395389;130.830094498995.
485.809211736463;347.873982395389;130.830094498995.
485.738752291134;347.860609837367;130.812054161751.
485.422974965102;347.787297303661;130.731202979499.
484.902346170867;347.628517749133;130.59790191556.
484.611495393524;347.434633474156;130.576512445566.
484.653219325374;347.204072021392;130.828830488332.
484.839510893299;346.931479305852;131.285538195637.
484.954699275839;346.774259384224;131.580618862617.
484.981733725833;346.739178877933;131.657422354568.
484.982204062189;346.739178877933;131.661291828648.
484.982204062189;346.739178877933;131.661291828648.
484.981733725833;346.73882159004;131.657422354568.
484.979625824529;346.737220336798;131.640080574875.
484.976150482812;346.734580316519;131.611488813825.
484.974042581507;346.732979063277;131.594147034133.
484.973572245152;346.732621775384;131.590277560053.
484.928981055191;346.671146531178;131.635519628759.
484.729137206511;346.39563360112;131.838280513598.
484.399650402374;345.941389572982;132.172576697298.
484.222337187609;345.696792731629;132.356610022354.
484.301252185812;345.804790227659;132.295275956222.
484.568708757972;346.171788827908;132.055408961235.
484.836166081651;346.538788459376;131.804152428425.
484.959202833432;346.707905146645;131.68006738941.
484.979625824529;346.737220336798;131.640080574875.
484.976150482812;346.734580316519;131.611488813825.
484.974042581507;346.732979063277;131.594147034133.
484.922726626193;346.829557481056;131.463301036848.
484.694852371433;347.263993173689;130.894231740611.
484.319151240564;347.980256540884;129.955995087404.
484.090768986942;348.414314925657;129.386925791167.
483.992538482767;348.447668966177;129.301013333171.
483.786623958394;348.167506194399;129.485049705404.
483.45104030223;347.708501447524;129.788474386885.
483.248371411081;347.43074931683;129.972510759118.
483.203263218809;347.36885862819;130.013574824327.
483.203263218809;347.36885862819;130.013574824327.
483.203263218809;347.36885862819;130.013574824327.
483.203263218809;347.36885862819;130.013574824327.
483.203263218809;347.36885862819;130.013574824327.
483.180185500978;347.337521824414;130.031935685107.
483.076758345205;347.197080013433;130.114223354186.
482.906235793514;346.965530612373;130.249892784514.
482.80280863774;346.825088801392;130.332180453593.
482.779730919909;346.793751997616;130.350541314373.
482.779730919909;346.793751997616;130.350541314373.
482.779730919909;346.793751997616;130.350541314373.
482.779730919909;346.793751997616;130.350541314373.
482.779730919909;346.793751997616;130.350541314373.
482.779730919909;346.793751997616;130.350541314373.
482.827770748581;346.776256738625;130.391722107003.
483.043070323683;346.697848427625;130.576281615238.
483.398039312727;346.568574977478;130.880568802176.
483.612835377198;346.489786693206;131.065128310412.
483.658618627777;346.43964536968;131.124758123154.
483.654898159475;346.298160182421;131.207440894949.
483.678124321977;346.050356657861;131.385070752225.
483.791826531355;345.833048908837;131.652887674726.
483.980119931169;345.673092943905;131.976571307041.
484.094325651178;345.594842711589;132.161705457747.
484.119808391773;345.577382724721;132.203014470443.
484.119808391773;345.577382724721;132.203014470443.
484.119808391773;345.577382724721;132.203014470443.
484.119808391773;345.577382724721;132.203014470443.
484.119808391773;345.577382724721;132.203014470443.
484.119808391773;345.577382724721;132.203014470443.
484.119808391773;345.577382724721;132.203014470443.
484.119808391773;345.577382724721;132.203014470443.
484.119808391773;345.577382724721;132.203014470443.
484.119808391773;345.577382724721;132.203014470443.
484.120293881192;345.5777531964;132.206983396079.
484.122469693813;345.579413535272;132.22477088672.
484.126057002363;345.582150971287;132.254097500893.
484.128232814984;345.583811310159;132.271884991534.
484.128718304403;345.584181781838;132.27585391717.
484.128718304403;345.584181781838;132.27585391717.
484.128718304403;345.584181781838;132.27585391717.
484.128718304403;345.584181781838;132.27585391717.
484.128718304403;345.584181781838;132.27585391717.
484.128718304403;345.584181781838;132.27585391717.
484.128718304403;345.584181781838;132.27585391717.
484.128718304403;345.584181781838;132.27585391717.
484.128718304403;345.584181781838;132.27585391717.
484.128718304403;345.584181781838;132.27585391717.
484.128718304403;345.584181781838;132.27585391717.
484.128718304403;345.584181781838;132.27585391717.
484.081208377448;345.60165558684;132.238820610285.
483.868283657084;345.680350355782;132.072848843584.
483.51723014156;345.811180011498;131.799207661487.
483.304305421195;345.892319284698;131.633235894785.
483.25679549424;345.91150781999;131.5962025879.
483.25679549424;345.911890428034;131.5962025879.
483.25679549424;345.911890428034;131.5962025879.
483.208771295089;345.929389249942;131.555191313324.
482.993541766638;346.00781352883;131.371391532292.
482.638688264999;346.137113305571;131.068356923755.
482.423458736548;346.215537584459;130.884557142723.
482.375434537396;346.233036406367;130.843545868146.
482.375434537396;346.233036406367;130.843545868146.
482.375434537396;346.233036406367;130.843545868146.
482.375434537396;346.233036406367;130.843545868146.
482.375434537396;346.233036406367;130.843545868146.
482.375434537396;346.233036406367;130.843545868146.
482.375434537396;346.233036406367;130.843545868146.
482.375434537396;346.233036406367;130.843545868146.
482.375434537396;346.233036406367;130.843545868146.
482.375434537396;346.233036406367;130.843545868146.
482.375434537396;346.233036406367;130.843545868146.
482.352881225593;346.20209213819;130.866157546335.
482.251804294582;346.063409549711;130.967496057334.
482.085156608448;345.834760616209;131.13457501596.
481.984079677437;345.678974492154;131.25852498048.
481.984605936248;345.57137749552;131.382474162779.
482.08804139562;345.462102047232;131.531220485275.
482.236028934313;345.462500974222;131.550404254369.
482.238408116471;345.573564289241;131.437567097499.
482.094874053305;345.653164711606;131.355413362482.
481.993817776091;345.672056113913;131.337082386431.
481.948720610939;345.641515475689;131.359717709421.
481.847665415987;345.502853964428;131.461162189068.
481.681053566554;345.274239781386;131.628415860458.
481.579998371602;345.135578270125;131.729860340106.
481.557449909769;345.104638704911;131.752495663096.
481.579998371602;345.135578270125;131.729860340106.
481.703602269873;345.30517967795;131.605780295053.
481.971270396519;345.672456857264;131.337081057584.
482.238939225252;346.039734999936;131.068381115325.
482.3625439643;346.209337561421;130.944300226257.
482.385092667618;346.240277457986;130.921664660851.
482.385092667618;346.240277457986;130.921664660851.
482.385092667618;346.240277457986;130.921664660851.
482.385092667618;346.240277457986;130.921664660851.
482.385092667618;346.240277457986;130.921664660851.
482.385092667618;346.240277457986;130.921664660851.
482.385092667618;346.240277457986;130.921664660851.
482.385092667618;346.240277457986;130.921664660851.
482.385092667618;346.240277457986;130.921664660851.
482.407641612426;346.271217685906;130.899028853027.
482.508698971919;346.409882167212;130.7975822005.
482.675314390076;346.638501247032;130.630324946638.
482.79892093587;346.790573892132;130.528878294111.
482.970516005407;346.881605341181;130.524471333993.
483.352199082107;346.980679015639;130.606167361526.
483.807841205189;347.040770236768;130.740861339852.
484.045456265628;347.054178400562;130.822557367386.
484.093443948566;347.054178400562;130.840786215093.
484.045456265628;347.07171079605;130.799921317138.
483.83039039149;347.150285541285;130.616777550612.
483.475806710197;347.279833395094;130.314824527145.
483.26074083606;347.35840814033;130.131680760619.
483.19020396682;347.344999976536;130.113451912912.
483.08914552503;347.206334010171;130.214899651905.
482.922528322468;346.977712481904;130.382158697046.
482.821469880678;346.83904651554;130.483606436038.
482.776371749569;346.777165728338;130.528878294111.
482.675314390076;346.638501247032;130.630324946638.
482.508698971919;346.409882167212;130.7975822005.
482.407641612426;346.271217685906;130.899028853027.
482.385092667618;346.240277457986;130.921664660851.
482.385616630865;346.240670292295;130.92590268367.
482.387964871221;346.242430853526;130.944896184214.
482.391836465046;346.245333528277;130.976211172566.
482.394184705402;346.247094089508;130.99520467311.
482.394708668649;346.247486923817;130.999442695928.
482.394708668649;346.247486923817;130.999442695928.
482.394708668649;346.247486923817;130.999442695928.
482.346699173293;346.265024040613;130.958727433801.
482.131535542685;346.343619945279;130.776254288531.
481.728750721982;346.490750932425;130.434665829121.
481.298286899747;346.647992625359;130.069603725707.
480.895307398872;346.795194726123;129.727850164494.
480.680007207247;346.87384051439;129.545261206351.
480.631967241009;346.891388761721;129.504520102879.
480.631967241009;346.891388761721;129.504520102879.
480.631967241009;346.891388761721;129.504520102879.
480.631967241009;346.891388761721;129.504520102879.
480.631967241009;346.891388761721;129.504520102879.
480.631967241009;346.891388761721;129.504520102879.
480.631967241009;346.891388761721;129.504520102879.
480.631967241009;346.891388761721;129.504520102879.
480.631967241009;346.891388761721;129.504520102879.
480.631967241009;346.891388761721;129.504520102879.
480.631967241009;346.891388761721;129.504520102879.
480.631967241009;346.891388761721;129.504520102879.
480.631967241009;346.891388761721;129.504520102879.
480.631967241009;346.891388761721;129.504520102879.
480.631967241009;346.891388761721;129.504520102879.
480.631967241009;346.891388761721;129.504520102879.
480.631967241009;346.891388761721;129.504520102879.
480.631967241009;346.891388761721;129.504520102879.
480.631967241009;346.891388761721;129.504520102879.
480.631967241009;346.891388761721;129.504520102879.
480.631967241009;346.891388761721;129.504520102879.
480.631967241009;346.891388761721;129.504520102879.
480.631967241009;346.891388761721;129.504520102879.
480.631967241009;346.891388761721;129.504520102879.
480.631967241009;346.891388761721;129.504520102879.
480.631967241009;346.891388761721;129.504520102879.
480.631967241009;346.891388761721;129.504520102879.
480.631967241009;346.891388761721;129.504520102879.
480.631967241009;346.891388761721;129.504520102879.
480.632534501597;346.891806651048;129.509060237573.
480.635076787174;346.893679501077;129.529407709607.
480.639268307481;346.896767308757;129.562955019554.
480.641810593058;346.898640158786;129.583302491588.
480.642377853646;346.899058048113;129.587842626282.
480.642377853646;346.899058048113;129.587842626282.
480.642377853646;346.899058048113;129.587842626282.
480.642377853646;346.899058048113;129.587842626282.
480.642377853646;346.899058048113;129.587842626282.
480.642377853646;346.899058048113;129.587842626282.
480.642377853646;346.899058048113;129.587842626282.
480.642377853646;346.899058048113;129.587842626282.
480.642377853646;346.899058048113;129.587842626282.
480.642377853646;346.899058048113;129.587842626282.
480.546252952261;346.934214437688;129.506604543016.
480.115451032338;347.091774444597;129.142520713148.
479.405178743501;347.3515469794;128.542247958526.
478.974376823578;347.50910698631;128.178164128658.
478.878251922193;347.544263375885;128.096926045392.
478.878251922193;347.544263375885;128.096926045392.
478.878251922193;347.544263375885;128.096926045392.
478.878251922193;347.544263375885;128.096926045392.
478.878251922193;347.544263375885;128.096926045392.
478.878251922193;347.544263375885;128.096926045392.
478.878863065019;347.544263375885;128.101766717772.
478.906508499353;347.527108922401;128.159252272076.
479.023239990059;347.449798716608;128.360105523872.
479.212670243551;347.290592633185;128.685263658496.
479.329283345976;347.073727356663;128.970578278096.
479.356845735264;346.829083522689;129.18161305781.
479.357438348235;346.691841861152;129.301832076296.
479.357438348235;346.66131489235;129.340938073385.
479.357438348235;346.66131489235;129.345641918293.
479.357438348235;346.66131489235;129.345641918293.
479.357438348235;346.66131489235;129.345641918293.
479.357438348235;346.66131489235;129.345641918293.
479.357438348235;346.66131489235;129.345641918293.
479.357438348235;346.66131489235;129.345641918293.
479.357438348235;346.66131489235;129.345641918293.
479.379993547275;346.692271140259;129.322913246608.
479.481078936293;346.831007418173;129.221050407136.
479.647740567323;347.059744870587;129.053106977004.
479.748825956341;347.198481148501;128.951244137531.
479.771381155381;347.22943739641;128.928515465846.
479.819405411222;347.212678262057;128.968961708612.
480.035197532239;347.137569032798;129.154729933009.
480.393131580549;347.013734848892;129.478241643263.
480.61502581807;346.938625619632;129.712848851768.
480.669707443517;346.921866485279;129.80657811007.
480.672779086258;346.921866485279;129.831162352433.
480.673338987714;346.921866485279;129.835643587473.
480.673338987714;346.921866485279;129.835643587473.
480.673338987714;346.921866485279;129.835643587473.
480.625360530481;346.926144616627;129.795515202607.
480.339775672239;346.945317871132;129.598301757134.
479.669030696627;346.976929223663;129.223941683001.
478.932631926208;346.996102478167;128.9157471283.
478.472306016376;347.035639765531;128.71740373382.
477.970974744676;347.193660339675;128.339858604249.
477.260753531701;347.454192221475;127.746031033956.
476.878056391097;347.594577786395;127.426051696517.
476.997390227198;347.550802314311;127.525828668327.
477.352610234084;347.420496241842;127.822833924935.
477.568062059203;347.341461613743;128.002976719164.
477.615501814688;347.323370476188;128.04317200969.
477.612660223225;347.321326250841;128.04317200969.
477.585411751071;347.28698511106;128.055931348942.
477.480805933447;347.145676689848;128.113114740215.
477.310573058007;346.914301676398;128.207394213738.
477.204708814474;346.772080747932;128.264577605011.
477.108566523749;346.725650359289;128.259579705522.
476.791056838535;346.665197629389;128.179997282735.
476.268629892617;346.566290924309;128.048788049513.
476.022464731153;346.519686542172;127.986962865468.
476.268629892617;346.566290924309;128.048788049513.
476.861100350375;346.678127997939;128.192879536709.
477.491881551993;346.796067838428;128.330196216329.
478.080139789037;346.904996623972;128.443141152361.
478.394669015212;346.962946515378;128.505739518489.
478.515534214158;346.958736814798;128.580885367386.
478.735480375677;346.881920354311;128.798174369863.
479.093366712476;346.755271421967;129.118965813499.
479.309377313093;346.67845496148;129.305177748827.
479.357438348235;346.66131489235;129.345641918293.
479.357438348235;346.66131489235;129.345641918293.
479.357438348235;346.66131489235;129.345641918293.
479.357438348235;346.66131489235;129.345641918293.
479.379405702429;346.691841861152;129.322913246608.
479.477856553624;346.828654243581;129.221050407136.
479.640762410955;347.054649007695;129.053106977004.
479.741847799972;347.193385285609;128.951244137531.
479.768158772713;347.227084221818;128.928515465846.
479.770793310535;347.229008117303;128.928515465846.
479.771381155381;347.22943739641;128.928515465846.
479.771381155381;347.22943739641;128.928515465846.
479.771381155381;347.22943739641;128.928515465846.
479.771381155381;347.22943739641;128.928515465846.
479.771381155381;347.22943739641;128.928515465846.
479.771381155381;347.22943739641;128.928515465846.
479.771381155381;347.22943739641;128.928515465846.
479.771381155381;347.22943739641;128.928515465846.
479.771381155381;347.22943739641;128.928515465846.
479.723935343858;347.247474747953;128.892863526977.
479.511297968922;347.328312549221;128.733082622208.
479.160718205919;347.461591551648;128.469648445864.
478.948686670889;347.542867925957;128.314666210697.
478.903956045451;347.562870825509;128.30052041693.
478.908432630502;347.56611146632;128.335978055812.
478.911147816587;347.568077014329;128.357484200915.
478.911753656493;347.568515587371;128.362282870516.
478.911753656493;347.568515587371;128.362282870516.
478.911753656493;347.568515587371;128.362282870516.
478.911753656493;347.568515587371;128.362282870516.
478.863716066036;347.586149399475;128.322105027603.
478.64842652192;347.665178662449;128.142040428147.
478.245406873103;347.813120569897;127.804961486694.
477.81469509274;347.971227804952;127.444721306289.
477.411486279201;348.119239151669;127.107484150602.
477.196064042954;348.19831712375;126.927308569652.
477.14799684488;348.215961804324;126.88710596342.
477.14799684488;348.215961804324;126.88710596342.
477.14799684488;348.215961804324;126.88710596342.
477.14799684488;348.215961804324;126.88710596342.
477.14799684488;348.215961804324;126.88710596342.
477.14799684488;348.215961804324;126.88710596342.
477.14799684488;348.215961804324;126.88710596342.
477.14799684488;348.215961804324;126.88710596342.
477.14799684488;348.215961804324;126.88710596342.
477.14799684488;348.215961804324;126.88710596342.
477.14799684488;348.215961804324;126.88710596342.
477.14799684488;348.215961804324;126.88710596342.
477.14799684488;348.215961804324;126.88710596342.
477.14799684488;348.215961804324;126.88710596342.
477.14799684488;348.215961804324;126.88710596342.
477.14799684488;348.215961804324;126.88710596342.
477.14799684488;348.215961804324;126.88710596342.
477.14799684488;348.215961804324;126.88710596342.
477.14799684488;348.215961804324;126.88710596342.
477.14799684488;348.215961804324;126.88710596342.
477.14799684488;348.215961804324;126.88710596342.
477.14799684488;348.215961804324;126.88710596342.
477.14799684488;348.215961804324;126.88710596342.
477.14799684488;348.215961804324;126.88710596342.
477.125431323727;348.184985540071;126.909903191008.
477.024299674209;348.046159555129;127.012073276723.
476.857561772507;347.81727420083;127.18052327027.
476.756430122988;347.678448215888;127.282693355984.
476.733864601835;347.647471951635;127.305490583572.
476.68576116274;347.66511783334;127.265270511517.
476.4701765055;347.744201188514;127.085016654181.
476.114737495472;347.874587598348;126.787828285464.
475.899152838232;347.953670953522;126.607574428127.
475.851049399137;347.971316835227;126.567354356072.
475.851049399137;347.971316835227;126.567354356072.
475.851049399137;347.971316835227;126.567354356072.
475.851049399137;347.971316835227;126.567354356072.
475.851049399137;347.971316835227;126.567354356072.
475.899152838232;347.971316835227;126.584777200539.
476.114737495472;347.971316835227;126.662860972161.
476.492742026653;347.984647217775;126.791599347331.
476.809458333411;348.044389847543;126.869683118953.
477.024299674209;348.142888792009;126.88710596342.
477.125431323727;348.202631421776;126.88710596342.
477.14799684488;348.215961804324;126.88710596342.
477.14799684488;348.215961804324;126.88710596342.
477.14799684488;348.215961804324;126.88710596342.
477.14799684488;348.215961804324;126.88710596342.
477.14799684488;348.215961804324;126.88710596342.
477.14799684488;348.215961804324;126.88710596342.
477.14799684488;348.215961804324;126.88710596342.
477.14799684488;348.215961804324;126.88710596342.
477.148646758213;348.215961804324;126.89220099977.
477.15220656438;348.215961804324;126.920108323595.
477.159908896614;348.216424162775;126.980491240447.
477.167603039833;348.218956664239;127.040809959007.
477.171153039326;348.224436223163;127.068640402793.
477.171800136016;348.229909956295;127.073713357895.
477.171800136016;348.232435481138;127.073713357895.
477.171800136016;348.232895835785;127.073713357895.
477.171800136016;348.232895835785;127.073713357895.
477.123750621929;348.250576796438;127.03380327733.
476.908407639808;348.32981736455;126.854938705466.
476.505288391986;348.478154672317;126.520106564841.
476.074471658256;348.636683928282;126.162268803554.
475.671165986611;348.785089835125;125.827281818704.
475.455692235001;348.864378522978;125.648308629282.
475.407613542296;348.882070220597;125.608374312864.
475.407613542296;348.882070220597;125.608374312864.
475.407613542296;348.882070220597;125.608374312864.
475.407613542296;348.882070220597;125.608374312864.
475.407613542296;348.882070220597;125.608374312864.
475.407613542296;348.882070220597;125.608374312864.
475.385044921273;348.85108417428;125.620382997419.
475.283899379101;348.712214349168;125.674202187738.
475.115736324463;348.482273771289;125.773784096316.
475.008306343556;348.338998699673;125.876225421445.
474.952798026474;348.287412423693;125.957549389161.
474.845324182291;348.223233966607;125.957549389161.
474.67708880934;348.123701659545;125.888234106.
474.575899403892;348.077265655013;125.83961197119.
474.575899403892;348.123701659545;125.828762906463.
474.67708880934;348.23558020065;125.828762906463.
474.914627167014;348.341761462507;125.846203234987.
475.332695440367;348.393851479451;125.924365364715.
475.925815611434;348.350772286861;126.093460323014.
476.458249530432;348.284974738029;126.351909117822.
476.884344960717;348.239677683577;126.666591905888.
477.099900011809;348.220288186019;126.846878570968.
477.14799684488;348.215961804324;126.88710596342.
477.14799684488;348.215961804324;126.88710596342.
477.14799684488;348.215961804324;126.88710596342.
477.14799684488;348.215961804324;126.88710596342.
477.14799684488;348.215961804324;126.88710596342.
477.14799684488;348.215961804324;126.88710596342.
477.14799684488;348.215961804324;126.88710596342.
477.14799684488;348.215961804324;126.88710596342.
477.14799684488;348.215961804324;126.88710596342.
477.14799684488;348.215961804324;126.88710596342.
477.14799684488;348.215961804324;126.88710596342.
477.14799684488;348.215961804324;126.88710596342.
477.14799684488;348.215961804324;126.88710596342.
477.14799684488;348.215961804324;126.88710596342.
477.125431323727;348.202631421776;126.88710596342.
476.976196235113;348.142888792009;126.869683118953.
476.593873676172;348.044389847543;126.791599347331.
476.137303016625;347.984647217775;126.662860972161.
475.899152838232;347.971316835227;126.584777200539.
475.851049399137;347.98897359947;126.544549808087.
475.851049399137;348.068105726796;126.442346914629.
475.802916293771;348.198572548313;126.256402501733.
475.587198681531;348.277704675638;126.076037478547.
475.231540465766;348.295361439881;125.924365364715.
475.015822853526;348.295361439881;125.846203234987.
474.96768974816;348.295361439881;125.828762906463.
474.96768974816;348.295361439881;125.828762906463.
474.96839239824;348.29585398137;125.834199246664.
474.971541457426;348.298061399176;125.858563233127.
474.976733378289;348.301700815868;125.898732655846.
474.979882437474;348.303908233674;125.923096642308.
474.980585087555;348.304400775163;125.928532982509.
474.980585087555;348.304400775163;125.928532982509.
474.981284685296;348.304891177032;125.933945707034.
474.984420064845;348.307089005729;125.958203855382.
474.989589431799;348.310712612652;125.998198780551.
474.992724811348;348.312910441349;126.022456928899.
474.993424409089;348.313400843218;126.027869653425.
474.970856150752;348.313400843218;126.027869653425.
474.869712234024;348.282415294858;126.050727035375.
474.702954107114;348.143547701433;126.153166714235.
474.601810190386;347.914593746343;126.322061191736.
474.579241932049;347.775726152919;126.424500870597.
474.579241932049;347.744740604559;126.447358252547.
474.579241932049;347.744740604559;126.447358252547.
